filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
gat_0919_1026,gat,dorothea_500_1000,500.0,202.0,1.0,0.529,0.004,232.42,0.02,0.02,0.008,0.033,0.009,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1616, 'times_true_source': 6, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 50.667, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1616, 'times_true_source': 9, 'times_predicted_source': 23, 'correct_predictions': 0, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 14.667, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1616, 'times_true_source': 4, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 89.75, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000
pdgrapher_0919_0026,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.529,0.016,223.842,-0.023,-0.255,-3.19,12.655,0.029,0.046,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1616, 'times_true_source': 6, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.1, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 179.333, 'avg_prob_when_true': -0.126, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1616, 'times_true_source': 9, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': -0.146, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 241.778, 'avg_prob_when_true': -0.188, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1616, 'times_true_source': 4, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 182.25, 'avg_prob_when_true': -0.121, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000
pdgrapher_0919_1027,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.529,0.011,245.394,-0.204,-0.298,-2.124,12.369,0.024,0.028,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1616, 'times_true_source': 6, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.231, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 108.0, 'avg_prob_when_true': -0.244, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1616, 'times_true_source': 9, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': -0.253, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 156.889, 'avg_prob_when_true': -0.234, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1616, 'times_true_source': 4, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': -0.253, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 209.5, 'avg_prob_when_true': -0.229, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000
baseline_advanced_random_0918_2101,advanced_random,dorothea_500_1000,,,,,0.004,252.468,0.002,0.002,0.0,0.004,0.006,0.012,,ss_500_1000_fr
baseline_jordan_0918_2101,jordan,dorothea_500_1000,,,,,0.002,258.765,0.003,0.002,0.0,1.0,0.004,0.011,,ss_500_1000_fr
baseline_overlap_0918_2101,overlap,dorothea_500_1000,,,,,0.0,256.122,0.002,0.002,0.002,0.002,0.007,0.012,,ss_500_1000_fr
baseline_random_0918_2101,random,dorothea_500_1000,,,,,0.004,252.468,0.002,0.002,0.0,0.004,0.006,0.012,,ss_500_1000_fr
baseline_smallestSuperset_0918_2101,smallestSuperset,dorothea_500_1000,,,,,0.0,256.122,0.002,0.002,0.002,0.002,0.007,0.012,,ss_500_1000_fr
gat_0919_0027,gat,dorothea_500_1000,500.0,202.0,1.0,0.529,0.006,231.25,0.02,0.019,0.012,0.036,0.006,0.011,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1616, 'times_true_source': 6, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.027, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 9.333, 'avg_prob_when_true': 0.027, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1616, 'times_true_source': 9, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 80.444, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1616, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 300.25, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_fr
gat_0919_1027,gat,dorothea_500_1000,500.0,202.0,1.0,0.529,0.001,232.657,0.02,0.019,0.011,0.037,0.008,0.014,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1616, 'times_true_source': 6, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 12.667, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1616, 'times_true_source': 9, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 98.111, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1616, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 274.0, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_fr
pdgrapher_0919_0028,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.529,0.039,90.7,0.443,-0.496,-3.153,4.707,0.072,0.1,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1616, 'times_true_source': 6, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.045, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 109.0, 'avg_prob_when_true': 0.165, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1616, 'times_true_source': 9, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.052, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 138.667, 'avg_prob_when_true': -0.105, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1616, 'times_true_source': 4, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': -0.298, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 18.25, 'avg_prob_when_true': 1.256, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_fr
pdgrapher_0919_1026,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.529,0.029,92.549,0.292,-0.422,-2.325,2.839,0.064,0.088,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1616, 'times_true_source': 6, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.13, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 152.667, 'avg_prob_when_true': -0.112, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1616, 'times_true_source': 9, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.184, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 170.444, 'avg_prob_when_true': -0.179, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1616, 'times_true_source': 4, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': -0.137, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 29.25, 'avg_prob_when_true': 0.692, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_fr
baseline_advanced_random_0918_2041,advanced_random,dorothea_500_1000,,,,,0.001,252.137,0.002,0.002,0.0,0.011,0.005,0.009,,ss_500_1000_rd
baseline_jordan_0918_2041,jordan,dorothea_500_1000,,,,,0.003,263.049,0.001,0.002,0.0,1.0,0.011,0.011,,ss_500_1000_rd
baseline_overlap_0918_2041,overlap,dorothea_500_1000,,,,,0.006,260.092,0.004,0.002,0.0,1.0,0.011,0.016,,ss_500_1000_rd
baseline_random_0918_2041,random,dorothea_500_1000,,,,,0.001,251.593,0.002,0.002,0.0,0.004,0.004,0.008,,ss_500_1000_rd
baseline_smallestSuperset_0918_2041,smallestSuperset,dorothea_500_1000,,,,,0.0,261.283,0.002,0.002,0.0,1.0,0.01,0.013,,ss_500_1000_rd
gat_0919_0029,gat,dorothea_500_1000,500.0,202.0,1.0,0.551,0.001,236.689,0.02,0.019,0.007,0.039,0.007,0.009,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1040, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 49.5, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1040, 'times_true_source': 2, 'times_predicted_source': 11, 'correct_predictions': 0, 'avg_prediction_prob': 0.027, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 32.5, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1040, 'times_true_source': 5, 'times_predicted_source': 140, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 145.2, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_rd
gat_0919_1027,gat,dorothea_500_1000,500.0,202.0,1.0,0.551,0.001,237.068,0.019,0.019,0.008,0.035,0.008,0.011,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1040, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.0, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1040, 'times_true_source': 2, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 38.5, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1040, 'times_true_source': 5, 'times_predicted_source': 18, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 144.2, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_rd
pdgrapher_0919_0029,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.551,0.011,99.065,0.396,-0.302,-2.022,1.236,0.029,0.038,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1040, 'times_true_source': 4, 'times_predicted_source': 22, 'correct_predictions': 0, 'avg_prediction_prob': 0.692, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 37.25, 'avg_prob_when_true': 0.702, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1040, 'times_true_source': 2, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.459, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 73.5, 'avg_prob_when_true': 0.501, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1040, 'times_true_source': 5, 'times_predicted_source': 15, 'correct_predictions': 0, 'avg_prediction_prob': 0.457, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 83.8, 'avg_prob_when_true': 0.503, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_rd
pdgrapher_0919_1026,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.551,0.007,107.659,0.08,-0.138,-0.857,0.739,0.02,0.025,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1040, 'times_true_source': 4, 'times_predicted_source': 15, 'correct_predictions': 0, 'avg_prediction_prob': 0.191, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 75.25, 'avg_prob_when_true': 0.124, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1040, 'times_true_source': 2, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.095, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 58.5, 'avg_prob_when_true': 0.139, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1040, 'times_true_source': 5, 'times_predicted_source': 675, 'correct_predictions': 5, 'avg_prediction_prob': 0.452, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.573, 'in_top3_when_true': 5, 'in_top5_when_true': 5, 'accuracy_when_true': 1.0, 'precision': 0.007, 'recall': 1.0, 'f1_score': 0.015}}",ss_500_1000_rd
baseline_advanced_random_0918_2055,advanced_random,dorothea_500_1000,,,,,0.001,251.593,0.002,0.002,0.0,0.004,0.004,0.008,,ss_500_1000_rd_fr
baseline_jordan_0918_2055,jordan,dorothea_500_1000,,,,,0.0,256.521,0.002,0.002,0.0,1.0,0.001,0.004,,ss_500_1000_rd_fr
baseline_overlap_0918_2055,overlap,dorothea_500_1000,,,,,0.0,261.798,0.002,0.002,0.002,0.002,0.01,0.013,,ss_500_1000_rd_fr
baseline_random_0918_2055,random,dorothea_500_1000,,,,,0.001,251.593,0.002,0.002,0.0,0.004,0.004,0.008,,ss_500_1000_rd_fr
baseline_smallestSuperset_0918_2055,smallestSuperset,dorothea_500_1000,,,,,0.0,261.798,0.002,0.002,0.002,0.002,0.01,0.013,,ss_500_1000_rd_fr
gat_0919_0029,gat,dorothea_500_1000,500.0,202.0,1.0,0.551,0.0,245.722,0.019,0.019,0.012,0.033,0.009,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1040, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 72.25, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1040, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 393.5, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1040, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 223.6, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_rd_fr
gat_0919_1027,gat,dorothea_500_1000,500.0,202.0,1.0,0.551,0.0,245.485,0.019,0.019,0.012,0.033,0.011,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1040, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 81.5, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1040, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 401.5, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1040, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 236.6, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_rd_fr
pdgrapher_0919_0029,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.551,0.008,103.909,0.222,-0.386,-2.076,1.392,0.027,0.036,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1040, 'times_true_source': 4, 'times_predicted_source': 13, 'correct_predictions': 0, 'avg_prediction_prob': 0.501, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 75.25, 'avg_prob_when_true': 0.495, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1040, 'times_true_source': 2, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.318, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 127.5, 'avg_prob_when_true': 0.094, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1040, 'times_true_source': 5, 'times_predicted_source': 579, 'correct_predictions': 3, 'avg_prediction_prob': 0.912, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.4, 'avg_prob_when_true': 1.157, 'in_top3_when_true': 5, 'in_top5_when_true': 5, 'accuracy_when_true': 0.6, 'precision': 0.005, 'recall': 0.6, 'f1_score': 0.01}}",ss_500_1000_rd_fr
pdgrapher_0919_1027,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.551,0.004,99.94,0.262,-0.19,-1.295,1.283,0.021,0.039,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1040, 'times_true_source': 4, 'times_predicted_source': 35, 'correct_predictions': 0, 'avg_prediction_prob': 0.502, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 29.75, 'avg_prob_when_true': 0.651, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1040, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.245, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 96.0, 'avg_prob_when_true': 0.197, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1040, 'times_true_source': 5, 'times_predicted_source': 23, 'correct_predictions': 0, 'avg_prediction_prob': 0.429, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 19.4, 'avg_prob_when_true': 0.6, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_1000_rd_fr
