filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
pdgrapher_0923_1320,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.228,0.175,77.462,0.773,-6.174,-78.971,22.018,0.314,0.39,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 33, 'correct_predictions': 24, 'avg_prediction_prob': -7.191, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 158.148, 'avg_prob_when_true': -0.617, 'in_top3_when_true': 33, 'in_top5_when_true': 40, 'accuracy_when_true': 0.222, 'precision': 0.727, 'recall': 0.222, 'f1_score': 0.34}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 24, 'correct_predictions': 14, 'avg_prediction_prob': -6.525, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 122.066, 'avg_prob_when_true': -0.626, 'in_top3_when_true': 29, 'in_top5_when_true': 41, 'accuracy_when_true': 0.115, 'precision': 0.583, 'recall': 0.115, 'f1_score': 0.192}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 7, 'correct_predictions': 5, 'avg_prediction_prob': -4.935, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 28.756, 'avg_prob_when_true': -1.561, 'in_top3_when_true': 9, 'in_top5_when_true': 10, 'accuracy_when_true': 0.056, 'precision': 0.714, 'recall': 0.056, 'f1_score': 0.103}}",bs_500_600
pdgrapher_0925_2106,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.228,0.096,105.12,-1.585,-6.353,-250.869,16.871,0.203,0.269,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 154, 'correct_predictions': 9, 'avg_prediction_prob': -4.902, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 140.13, 'avg_prob_when_true': -1.81, 'in_top3_when_true': 15, 'in_top5_when_true': 30, 'accuracy_when_true': 0.083, 'precision': 0.058, 'recall': 0.083, 'f1_score': 0.069}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 63, 'correct_predictions': 14, 'avg_prediction_prob': -5.882, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 112.295, 'avg_prob_when_true': -1.912, 'in_top3_when_true': 17, 'in_top5_when_true': 27, 'accuracy_when_true': 0.115, 'precision': 0.222, 'recall': 0.115, 'f1_score': 0.151}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 13, 'correct_predictions': 10, 'avg_prediction_prob': -5.064, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 12.622, 'avg_prob_when_true': 0.36, 'in_top3_when_true': 16, 'in_top5_when_true': 27, 'accuracy_when_true': 0.111, 'precision': 0.769, 'recall': 0.111, 'f1_score': 0.194}}",bs_500_600
pdgraphernognn_0925_1925,pdgraphernognn,dorothea_500_600,500.0,183.0,1.0,0.228,0.021,136.848,-0.558,-3.652,-82.853,13.195,0.061,0.098,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 22, 'correct_predictions': 0, 'avg_prediction_prob': -3.331, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 172.352, 'avg_prob_when_true': -0.783, 'in_top3_when_true': 3, 'in_top5_when_true': 10, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 41, 'correct_predictions': 0, 'avg_prediction_prob': -2.574, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 137.033, 'avg_prob_when_true': -0.704, 'in_top3_when_true': 0, 'in_top5_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 17, 'correct_predictions': 0, 'avg_prediction_prob': -2.109, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 83.4, 'avg_prob_when_true': 0.955, 'in_top3_when_true': 0, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_600
pdgraphernognn_0925_1952,pdgraphernognn,dorothea_500_600,500.0,183.0,1.0,0.228,0.025,143.331,-0.242,-2.899,-226.299,9.443,0.056,0.092,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 56, 'correct_predictions': 0, 'avg_prediction_prob': -1.636, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 127.824, 'avg_prob_when_true': -0.234, 'in_top3_when_true': 5, 'in_top5_when_true': 8, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 88, 'correct_predictions': 0, 'avg_prediction_prob': -1.127, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 108.238, 'avg_prob_when_true': -0.127, 'in_top3_when_true': 8, 'in_top5_when_true': 11, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -3.26, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 130.711, 'avg_prob_when_true': -1.233, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_600
baseline_advanced_random_0922_1710,advanced_random,dorothea_500_600,,,,,0.002,250.146,0.002,0.002,0.0,0.004,0.005,0.01,,bs_500_600_fr
baseline_jordan_0922_1710,jordan,dorothea_500_600,,,,,0.0,269.224,0.001,0.002,0.0,1.0,0.0,0.0,,bs_500_600_fr
baseline_overlap_0922_1710,overlap,dorothea_500_600,,,,,0.0,263.88,0.002,0.002,0.002,0.002,0.0,0.006,,bs_500_600_fr
baseline_random_0922_1710,random,dorothea_500_600,,,,,0.002,250.146,0.002,0.002,0.0,0.004,0.005,0.01,,bs_500_600_fr
baseline_smallestSuperset_0922_1710,smallestSuperset,dorothea_500_600,,,,,0.0,263.88,0.002,0.002,0.002,0.002,0.0,0.006,,bs_500_600_fr
gat_0922_1443,gat,dorothea_500_600,500.0,183.0,1.0,0.228,0.007,221.559,0.019,0.019,0.014,0.038,0.014,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 114.806, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 60, 'correct_predictions': 3, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 263.328, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.025, 'precision': 0.05, 'recall': 0.025, 'f1_score': 0.033}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 7521, 'correct_predictions': 90, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.033, 'in_top3_when_true': 90, 'in_top5_when_true': 90, 'accuracy_when_true': 1.0, 'precision': 0.012, 'recall': 1.0, 'f1_score': 0.024}}",bs_500_600_fr
gat_0923_1214,gat,dorothea_500_600,500.0,183.0,1.0,0.228,0.007,225.579,0.019,0.019,0.014,0.04,0.011,0.016,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 152.157, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 47, 'correct_predictions': 3, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 269.746, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.025, 'precision': 0.064, 'recall': 0.025, 'f1_score': 0.036}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 7519, 'correct_predictions': 90, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.03, 'in_top3_when_true': 90, 'in_top5_when_true': 90, 'accuracy_when_true': 1.0, 'precision': 0.012, 'recall': 1.0, 'f1_score': 0.024}}",bs_500_600_fr
gat_0925_1925,gat,dorothea_500_600,500.0,183.0,1.0,0.228,0.008,229.737,0.019,0.018,0.013,0.036,0.015,0.021,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 154.944, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 35, 'correct_predictions': 3, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 290.41, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.025, 'precision': 0.086, 'recall': 0.025, 'f1_score': 0.038}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 7521, 'correct_predictions': 90, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.03, 'in_top3_when_true': 90, 'in_top5_when_true': 90, 'accuracy_when_true': 1.0, 'precision': 0.012, 'recall': 1.0, 'f1_score': 0.024}}",bs_500_600_fr
gat_0925_2024,gat,dorothea_500_600,500.0,183.0,1.0,0.228,0.008,219.3,0.019,0.019,0.014,0.039,0.018,0.025,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 12, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 102.269, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 37, 'correct_predictions': 3, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 259.811, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.025, 'precision': 0.081, 'recall': 0.025, 'f1_score': 0.038}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 7509, 'correct_predictions': 90, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.032, 'in_top3_when_true': 90, 'in_top5_when_true': 90, 'accuracy_when_true': 1.0, 'precision': 0.012, 'recall': 1.0, 'f1_score': 0.024}}",bs_500_600_fr
pdgrapher_0922_1636,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.228,0.085,100.001,-0.831,-5.215,-91.816,16.524,0.173,0.243,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 75, 'correct_predictions': 18, 'avg_prediction_prob': -5.065, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 141.361, 'avg_prob_when_true': -1.136, 'in_top3_when_true': 21, 'in_top5_when_true': 25, 'accuracy_when_true': 0.167, 'precision': 0.24, 'recall': 0.167, 'f1_score': 0.197}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 41, 'correct_predictions': 7, 'avg_prediction_prob': -4.769, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 102.107, 'avg_prob_when_true': -1.684, 'in_top3_when_true': 17, 'in_top5_when_true': 18, 'accuracy_when_true': 0.057, 'precision': 0.171, 'recall': 0.057, 'f1_score': 0.086}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 21, 'correct_predictions': 9, 'avg_prediction_prob': -3.974, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 18.744, 'avg_prob_when_true': 0.118, 'in_top3_when_true': 14, 'in_top5_when_true': 26, 'accuracy_when_true': 0.1, 'precision': 0.429, 'recall': 0.1, 'f1_score': 0.162}}",bs_500_600_fr
pdgrapher_0923_1309,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.228,0.266,88.795,1.479,-5.304,-19.298,25.015,0.416,0.488,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 189, 'correct_predictions': 26, 'avg_prediction_prob': -4.72, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 64.269, 'avg_prob_when_true': 2.17, 'in_top3_when_true': 47, 'in_top5_when_true': 57, 'accuracy_when_true': 0.241, 'precision': 0.138, 'recall': 0.241, 'f1_score': 0.175}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 116, 'correct_predictions': 22, 'avg_prediction_prob': -5.381, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 188.451, 'avg_prob_when_true': -0.343, 'in_top3_when_true': 32, 'in_top5_when_true': 44, 'accuracy_when_true': 0.18, 'precision': 0.19, 'recall': 0.18, 'f1_score': 0.185}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 95, 'correct_predictions': 27, 'avg_prediction_prob': -3.376, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 18.0, 'avg_prob_when_true': 2.216, 'in_top3_when_true': 43, 'in_top5_when_true': 51, 'accuracy_when_true': 0.3, 'precision': 0.284, 'recall': 0.3, 'f1_score': 0.292}}",bs_500_600_fr
pdgrapher_0925_1657,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.228,0.036,93.067,1.415,-4.85,-19.1,23.332,0.104,0.164,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 159, 'correct_predictions': 8, 'avg_prediction_prob': -3.48, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 76.843, 'avg_prob_when_true': 2.418, 'in_top3_when_true': 11, 'in_top5_when_true': 19, 'accuracy_when_true': 0.074, 'precision': 0.05, 'recall': 0.074, 'f1_score': 0.06}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 75, 'correct_predictions': 4, 'avg_prediction_prob': -3.828, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 88.303, 'avg_prob_when_true': 3.028, 'in_top3_when_true': 14, 'in_top5_when_true': 27, 'accuracy_when_true': 0.033, 'precision': 0.053, 'recall': 0.033, 'f1_score': 0.041}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 48, 'correct_predictions': 2, 'avg_prediction_prob': -0.797, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 18.467, 'avg_prob_when_true': 3.732, 'in_top3_when_true': 7, 'in_top5_when_true': 14, 'accuracy_when_true': 0.022, 'precision': 0.042, 'recall': 0.022, 'f1_score': 0.029}}",bs_500_600_fr
pdgrapher_0925_2111,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.228,0.089,106.706,-1.864,-5.743,-237.164,21.067,0.181,0.24,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 204, 'correct_predictions': 3, 'avg_prediction_prob': -4.343, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 113.889, 'avg_prob_when_true': -1.989, 'in_top3_when_true': 9, 'in_top5_when_true': 24, 'accuracy_when_true': 0.028, 'precision': 0.015, 'recall': 0.028, 'f1_score': 0.019}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 99, 'correct_predictions': 8, 'avg_prediction_prob': -4.477, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 91.672, 'avg_prob_when_true': -1.759, 'in_top3_when_true': 27, 'in_top5_when_true': 33, 'accuracy_when_true': 0.066, 'precision': 0.081, 'recall': 0.066, 'f1_score': 0.072}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 54, 'correct_predictions': 13, 'avg_prediction_prob': -4.092, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 6.189, 'avg_prob_when_true': 1.009, 'in_top3_when_true': 27, 'in_top5_when_true': 38, 'accuracy_when_true': 0.144, 'precision': 0.241, 'recall': 0.144, 'f1_score': 0.181}}",bs_500_600_fr
pdgraphernognn_0925_1927,pdgraphernognn,dorothea_500_600,500.0,183.0,1.0,0.228,0.043,115.795,-0.534,-3.688,-102.08,9.901,0.096,0.139,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 153, 'correct_predictions': 4, 'avg_prediction_prob': -2.87, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 83.806, 'avg_prob_when_true': -0.153, 'in_top3_when_true': 11, 'in_top5_when_true': 17, 'accuracy_when_true': 0.037, 'precision': 0.026, 'recall': 0.037, 'f1_score': 0.031}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 119, 'correct_predictions': 9, 'avg_prediction_prob': -3.333, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 153.09, 'avg_prob_when_true': -1.092, 'in_top3_when_true': 9, 'in_top5_when_true': 13, 'accuracy_when_true': 0.074, 'precision': 0.076, 'recall': 0.074, 'f1_score': 0.075}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 584, 'correct_predictions': 3, 'avg_prediction_prob': -0.545, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 7.089, 'avg_prob_when_true': 2.686, 'in_top3_when_true': 40, 'in_top5_when_true': 51, 'accuracy_when_true': 0.033, 'precision': 0.005, 'recall': 0.033, 'f1_score': 0.009}}",bs_500_600_fr
pdgraphernognn_0925_2000,pdgraphernognn,dorothea_500_600,500.0,183.0,1.0,0.228,0.045,85.312,-1.195,-8.961,-1385.824,10.63,0.099,0.144,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 18703, 'times_true_source': 108, 'times_predicted_source': 51, 'correct_predictions': 0, 'avg_prediction_prob': -6.065, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 90.546, 'avg_prob_when_true': -0.074, 'in_top3_when_true': 5, 'in_top5_when_true': 8, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 18703, 'times_true_source': 122, 'times_predicted_source': 62, 'correct_predictions': 0, 'avg_prediction_prob': -7.437, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.287, 'avg_prob_when_true': -0.791, 'in_top3_when_true': 12, 'in_top5_when_true': 17, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 18703, 'times_true_source': 90, 'times_predicted_source': 72, 'correct_predictions': 0, 'avg_prediction_prob': -94.454, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 50.656, 'avg_prob_when_true': -51.242, 'in_top3_when_true': 4, 'in_top5_when_true': 13, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_600_fr
baseline_advanced_random_0922_1814,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,,bs_500_600_rd
baseline_advanced_random_0925_1655,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,,bs_500_600_rd
baseline_advanced_random_0925_1720,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,,bs_500_600_rd
